#{"t_start": 1706973417.3287969, "env_id": "CustomHopper-source-v0"}
r,l,t
117.065024,59,21.263883
72.921139,41,21.28149
61.355813,35,21.295616
205.694359,91,21.332132
145.225414,79,22.06666
164.316861,74,22.107507
187.037622,110,22.162859
227.157607,109,22.215082
52.432021,30,22.230814
76.446747,56,22.255759
79.150551,44,22.275045
92.57917,51,22.29856
44.6654,26,22.309972
82.612936,45,22.330699
85.434442,47,22.350042
129.665821,74,22.38039
157.120937,74,22.412389
202.137362,102,22.45407
68.860371,46,22.472422
239.7775,115,22.520267
208.31358,93,22.557322
189.92823,84,22.590565
206.128225,90,22.627117
29.460789,23,22.636248
12.773912,12,22.64108
110.183402,55,22.662026
189.028287,83,22.69439
81.584794,44,22.713255
236.1616,107,22.754602
114.233033,67,22.780434
148.365537,119,22.828119
25.04859,18,22.835177
205.000002,87,22.86882
184.114069,82,22.900852
106.516818,68,23.627799
116.413565,61,23.658985
82.314153,46,23.681878
97.841382,51,23.706659
85.08215,45,23.730002
164.955229,81,23.769069
79.301403,47,23.790011
101.97968,66,23.819698
98.744356,55,23.845718
165.208477,78,23.880103
195.050454,91,23.918674
74.91939,40,23.93704
56.525679,31,23.95007
200.314331,90,23.987492
165.344781,95,24.028208
201.166268,87,24.063588
187.35971,88,24.099135
71.141375,39,24.114804
133.707305,67,24.14341
8.048313,9,24.147179
199.382313,93,24.184517
189.688587,81,24.216532
139.080525,67,24.244076
16.266716,19,24.251731
126.764716,78,24.282703
145.493333,74,24.311647
143.702325,68,24.339984
73.825047,43,24.357061
199.979314,86,24.390911
84.774333,74,24.419881
68.950993,38,24.435795
91.453023,52,24.455816
79.950486,46,24.473984
182.286053,79,25.233619
46.554177,27,25.248778
142.403267,71,25.288335
190.276872,84,25.331979
83.701433,48,25.358224
118.444837,60,25.388296
138.793314,72,25.422264
203.466869,91,25.466315
148.105556,69,25.498617
200.495204,88,25.537932
162.926882,79,25.574565
139.818945,70,25.605508
134.215988,64,25.633244
6.918143,14,25.639384
196.493472,95,25.682388
235.703536,98,25.725728
57.304167,33,25.74027
40.646359,23,25.750333
217.146838,93,25.792631
187.933523,85,25.830541
135.45616,67,25.859562
159.392613,82,25.89598
190.015086,85,25.93223
115.156019,61,25.958433
178.577673,87,25.997082
225.360385,99,26.039061
103.462358,58,26.062324
99.793566,54,26.08591
94.772733,50,26.107104
121.268541,74,26.137709
158.760602,75,26.922535
180.457696,85,26.968633
113.398814,58,27.001027
189.869502,84,27.043573
17.833635,18,27.052754
162.15747,80,27.094283
185.366761,85,27.13401
158.734527,85,27.173186
210.871202,98,27.219656
124.066835,76,27.25318
172.605796,79,27.288847
209.565769,89,27.330683
172.084544,79,27.366004
80.43098,47,27.386825
212.628596,105,27.433835
159.975906,80,27.467629
171.154134,82,27.503797
148.962265,73,27.534115
172.575903,83,27.569407
164.434717,82,27.606192
187.270893,84,27.640822
200.911351,89,27.677248
216.009545,92,27.716303
141.850526,74,27.745893
184.14204,81,27.779715
86.415827,49,27.80165
151.356569,77,28.568248
249.886379,113,28.632508
191.754275,85,28.678668
199.501608,87,28.724911
196.106691,93,28.772598
192.173511,92,28.816197
194.795399,90,28.861927
142.671004,71,28.893807
175.846894,86,28.934695
161.685715,103,28.981651
207.360388,89,29.020995
97.574809,52,29.044812
61.697233,37,29.062852
83.799657,44,29.081074
209.784777,92,29.120787
108.135135,56,29.146143
208.365164,89,29.185106
202.526691,92,29.223415
204.624717,103,29.269166
128.913898,65,29.295948
207.285022,87,29.333881
91.014495,51,29.35519
193.451405,85,29.391097
203.383407,107,29.4356
196.843159,93,29.47447
204.774009,93,30.255376
120.470911,84,30.302376
136.359673,72,30.340917
200.743211,91,30.389507
233.518031,119,30.448496
196.912267,86,30.491333
195.434932,89,30.533452
201.28936,89,30.577286
84.268194,47,30.598863
102.205616,55,30.623518
69.587709,40,30.641809
112.471218,57,30.667975
138.375148,66,30.696893
193.283921,87,30.734254
200.983261,101,30.779667
74.899361,41,30.796592
190.214705,84,30.832115
172.325745,79,30.867598
180.573075,83,30.902331
172.01011,85,30.936888
194.550506,84,30.973104
169.913504,77,31.004526
169.751411,76,31.036363
180.983582,82,31.071973
234.510217,118,31.119995
229.422156,113,31.166246
119.360529,64,31.937262
157.09843,75,31.978565
186.210316,87,32.02771
248.75888,116,32.085534
151.802765,73,32.124768
246.165625,142,32.191813
188.438053,83,32.231306
78.186682,43,32.250786
262.080018,132,32.31042
