#{"t_start": 1706989391.323693, "env_id": "CustomHopper-source-v0"}
r,l,t
763.570477,231,103.699628
1243.576073,500,103.906214
450.739904,154,103.970687
688.870209,216,104.783035
430.399753,147,104.861713
511.997987,169,104.943655
390.999924,132,105.004881
468.235653,158,105.077821
399.009912,138,105.137318
657.71582,206,105.225255
461.869045,156,105.291806
435.807201,149,105.354464
453.317087,152,105.417983
764.183663,248,105.521255
959.696369,300,105.644359
709.949369,228,106.486511
366.310929,144,106.555997
477.34192,164,106.636511
682.993182,209,106.731981
460.159223,156,106.801255
712.996385,231,106.903653
471.339692,164,106.97363
698.130319,234,107.072957
1003.017217,335,107.212062
747.580041,228,108.031741
505.00245,169,108.119504
507.170841,173,108.205342
622.234741,197,108.29746
417.276916,144,108.363896
476.166698,168,108.438665
752.611015,235,108.538682
958.26114,328,108.67287
688.874187,229,108.767726
677.865826,226,108.861995
453.961298,156,109.633366
841.10508,275,109.77575
480.427121,160,109.851868
1403.250433,486,110.066207
284.4897,129,110.119847
461.293361,156,110.185298
338.319638,130,110.236679
726.008548,234,110.331414
657.135478,203,110.413872
85.089407,47,110.432399
905.422608,293,111.257829
696.050113,228,111.369435
1117.508127,365,111.532535
693.247535,231,111.629739
415.799578,153,111.691764
684.686381,215,111.779525
685.471919,224,111.870418
626.039798,196,111.948172
636.026756,202,112.028684
957.156756,293,112.857884
454.762632,167,112.940603
768.569743,259,113.059456
796.425152,281,113.180119
593.634431,201,113.263998
1144.784347,500,113.464771
980.769373,309,113.585891
741.689719,239,114.371466
1314.65624,500,122.335427
569.525167,193,122.410149
959.920532,324,122.531366
563.44354,187,122.601353
858.281832,288,122.709941
1443.245286,500,122.900241
778.646974,300,123.685812
883.947291,277,123.805477
639.97984,208,123.891717
528.825732,183,123.965093
519.161412,187,124.03967
709.738167,257,124.138297
456.385276,159,124.197892
679.808478,213,124.279632
444.547837,156,124.339607
1295.280087,500,125.214117
857.159606,285,125.335355
1444.453418,500,125.536096
525.609213,177,125.60576
922.790904,294,125.721174
950.628532,319,125.842675
525.508516,179,126.618136
224.996254,100,126.672301
780.275887,264,126.802266
389.670958,150,126.872168
1431.891305,500,127.086375
527.683568,203,127.171228
569.124593,198,127.25345
945.40455,352,127.399066
544.387167,184,127.473518
1370.226113,500,128.450738
1237.92572,500,128.670179
930.366406,288,128.790436
465.601414,184,128.866551
708.597736,224,128.957515
537.993916,178,129.03015
1318.04274,500,129.986897
598.46211,191,130.078068
537.038399,188,130.165123
726.393262,265,130.279644
725.97914,257,130.388445
738.332486,247,130.491352
1311.395953,447,130.675217
714.681659,227,131.493351
1292.549491,500,131.738012
1449.913801,500,131.954053
1382.110746,500,132.160359
1336.173516,500,133.099308
1296.488577,500,133.352199
1048.111098,465,133.55919
1186.09625,500,133.769345
1239.488245,500,133.976178
1154.812268,366,134.886032
465.272475,180,134.97258
1186.796946,500,135.19454
1222.014759,448,135.383314
