#{"t_start": 1706979859.5726001, "env_id": "CustomHopper-source-v0"}
r,l,t
260.186359,110,48.897933
85.86007,44,48.951261
113.845121,58,49.02975
275.785611,106,49.158345
181.087415,82,49.259621
264.581676,112,49.405445
96.897307,49,49.475737
242.206705,105,49.606646
81.767926,43,49.665761
207.674787,94,49.789464
262.532401,106,49.931301
68.538224,36,49.982565
110.498709,57,50.060012
105.772963,55,50.136362
249.024688,107,51.350235
242.380408,98,51.437919
273.885303,109,51.537534
240.56665,100,51.62915
150.460501,72,51.696621
254.537456,109,51.793796
273.86014,115,51.895233
279.557735,112,51.997855
235.849925,101,52.102141
255.021581,104,52.206666
278.527965,112,52.308394
297.693641,112,52.405278
223.190913,96,52.493595
278.709064,109,52.593956
285.705041,113,52.692364
138.069139,70,52.751194
225.294274,100,52.842654
254.662042,107,52.936646
267.809836,113,53.035974
275.795187,105,53.134968
133.025434,68,54.319492
254.645157,107,54.413112
248.86232,108,54.509698
192.940817,87,54.589957
265.213015,109,54.68925
241.132965,105,54.781716
288.705462,118,54.891536
292.12396,118,54.996786
238.553687,106,55.08991
215.257338,92,55.17143
145.753254,73,55.249021
253.566056,109,55.342497
306.149616,120,55.447423
308.928401,121,55.556684
136.660869,70,55.614837
185.561195,87,55.693453
174.870079,84,55.770217
252.513364,109,55.866453
287.855962,115,55.966476
264.562363,113,56.066919
268.653181,112,57.265518
319.38039,124,57.375637
242.554091,103,57.466916
301.791912,119,57.584681
275.495864,108,57.684834
256.483912,108,57.780137
288.476672,116,57.884268
324.498767,121,57.996629
279.985016,117,58.100008
264.616001,110,58.200743
170.26018,83,58.274772
316.453603,122,58.386124
285.328412,116,58.499254
299.025364,111,58.595757
315.746577,114,58.695713
276.92431,111,58.792193
92.542204,47,58.835438
260.503354,113,58.932407
309.68678,119,59.036247
259.310085,110,60.242366
272.420039,116,60.402185
287.909119,118,60.55585
308.298559,124,60.70312
294.958178,119,60.844485
257.253664,107,60.969527
310.453773,117,61.109405
154.040066,77,61.203496
289.638714,117,61.340587
164.807525,81,61.442964
269.232036,113,61.597576
292.608062,116,61.753875
267.979044,106,61.887672
317.470222,124,62.051965
259.562227,109,62.208136
270.80528,114,62.361809
242.769141,107,62.518952
44.395596,24,62.539828
267.378108,113,62.638108
279.881394,114,63.845516
288.593684,113,63.956005
303.688079,123,64.064489
295.794612,113,64.164431
302.586327,121,64.271682
307.371509,116,64.372921
288.499643,115,64.479555
282.102422,111,64.589942
287.376173,112,64.689481
258.189457,110,64.786235
273.031625,112,64.886202
300.241485,121,65.004516
261.577506,108,65.100143
277.040863,114,65.211481
266.354561,108,65.308211
286.985741,119,65.411276
283.190624,118,65.51668
282.515026,116,65.625059
274.772831,111,66.848134
271.26241,109,66.945702
83.973512,44,66.986944
337.918138,127,67.097911
299.276828,118,67.202381
281.561882,115,67.32373
68.772602,36,67.363336
335.928336,124,67.489509
308.800241,119,67.622196
80.833663,41,67.66714
291.185053,116,67.7855
298.831905,115,67.887879
287.225593,117,67.996443
287.991297,111,68.097441
318.062015,124,68.214915
80.274734,41,68.249924
298.583452,122,68.354522
297.261977,120,68.464962
306.456966,118,68.570012
309.912965,125,68.687159
278.727366,112,69.923951
82.296438,42,69.965462
113.288226,58,70.016671
254.85627,102,70.111808
317.368366,121,70.21882
297.460946,119,70.322432
186.343869,86,70.395681
323.52386,126,70.504925
318.611763,127,70.613349
88.649756,46,70.652982
302.779862,120,70.766784
238.216206,105,70.854563
58.274935,31,70.888701
85.352038,44,70.92534
79.295371,41,70.959321
129.599443,66,71.025267
315.083859,120,71.127115
290.161952,116,71.231327
77.128975,40,71.269199
316.271128,120,71.374359
330.21177,125,71.486564
223.094216,97,71.575803
336.595756,128,72.942448
303.94901,119,73.089721
307.145848,116,73.228658
279.628861,112,73.369651
337.335166,130,73.533975
273.204113,111,73.665633
95.220333,49,73.725084
343.984832,130,73.915026
318.881932,117,74.063144
133.642313,68,74.150929
122.008701,62,74.243734
93.231481,48,74.31118
325.728601,127,74.478187
304.324278,122,74.645798
295.27901,115,74.77085
328.409849,126,74.893263
257.777693,109,74.987385
84.215266,43,75.024939
336.962418,130,75.153692
297.697981,116,75.264178
118.522133,60,75.324721
327.019681,127,76.538746
167.462348,83,76.61593
340.714296,132,76.734903
322.943776,127,76.843475
222.041153,97,76.943075
298.123104,115,77.044327
302.518907,117,77.161881
329.803395,124,77.266913
301.577466,119,77.371423
330.668562,124,77.492393
297.235226,116,77.618827
316.527367,127,77.752599
331.510212,129,77.884268
275.55085,115,78.01814
324.591168,122,78.125764
153.937998,77,78.20124
206.759781,92,78.285356
340.381378,130,79.500535
219.035294,95,79.582645
340.443134,126,79.6967
244.953751,102,79.781444
319.066076,125,79.890978
315.149714,122,80.01956
308.045803,123,80.129575
305.275546,120,80.241134
346.352037,131,80.363371
265.964996,109,80.466063
340.243445,129,80.583083
303.243428,122,80.691503
329.86452,129,80.80053
315.683434,122,80.908003
319.319824,124,81.032897
273.980943,110,81.132783
329.599992,126,81.26754
332.366474,129,82.563867
62.606367,32,82.594071
325.55687,130,82.708766
330.450209,126,82.819106
321.799228,125,82.926209
277.80835,111,83.024688
276.984594,113,83.153028
313.180914,123,83.258396
361.201452,135,83.371955
371.16629,134,83.48783
293.832919,114,83.588328
322.939477,121,83.695877
338.765565,130,83.811097
333.44113,129,83.926289
325.164489,127,84.038326
332.55545,124,84.160059
278.651482,114,84.265553
341.565204,129,84.380135
328.041812,123,86.0979
338.919077,132,86.284202
179.175582,87,86.400474
330.428326,128,86.568908
293.803312,121,86.724595
339.81372,129,86.897271
360.580445,137,87.031957
302.153378,116,96.224885
332.726404,128,96.342295
328.141833,126,96.457612
277.984609,111,96.564739
302.30408,122,96.673268
345.154977,129,96.791282
337.001199,125,96.917627
285.426404,119,97.08116
299.067092,117,97.240582
285.548919,120,97.398176
215.905029,94,99.276798
312.637739,120,99.384015
306.661533,119,99.492567
260.474407,104,99.585717
220.776712,96,99.680336
226.434335,97,99.7712
56.390977,29,99.796317
332.542374,129,99.906221
58.310865,30,99.932462
233.395769,104,100.032306
296.30381,119,100.139503
210.474679,94,100.22631
66.194736,34,100.266807
164.458001,80,100.338136
324.330073,127,100.452553
252.267975,103,100.542507
276.030884,116,100.659062
285.280475,115,100.758193
231.579874,97,100.848197
315.224452,120,100.959505
311.698452,118,101.063183
294.35981,115,102.291065
340.975313,128,102.406647
349.743079,130,102.518332
237.233396,99,102.603762
261.27631,108,102.715422
321.69052,125,102.82175
325.515919,123,102.928509
274.598251,112,103.032145
311.483211,120,103.144577
313.895884,124,103.257842
295.037681,118,103.364109
338.493223,128,103.479149
265.835199,107,103.576848
297.072601,116,103.683763
268.288073,107,103.787934
307.261244,118,103.897264
344.194305,132,104.015835
292.965006,113,105.231474
270.027988,108,105.328928
279.481394,110,105.435304
299.150819,121,105.541802
317.366535,120,105.652838
292.70712,121,105.77042
165.43485,82,105.843055
148.840176,73,105.90507
350.420617,131,106.022745
313.399935,122,106.133261
335.357913,126,106.242665
327.124679,125,106.357105
321.917615,123,106.462512
124.280146,64,106.516714
319.136753,127,106.633356
246.354209,114,106.732575
321.727324,120,106.846485
220.337694,95,106.931977
261.920238,106,108.163713
331.195798,125,108.284331
315.386678,125,108.403678
335.866002,124,108.512526
267.180052,109,108.604432
261.970486,114,108.7143
320.003067,122,108.819971
245.60332,109,108.923716
266.973861,112,109.026147
308.71219,120,109.129032
303.395223,120,109.283289
265.471141,111,109.425739
359.320981,133,109.590122
316.158701,121,109.738137
309.888004,122,109.894564
151.909085,76,109.992523
255.034073,109,110.125327
257.116847,111,110.258321
339.18345,129,111.911535
181.542929,82,111.984165
175.559153,81,112.073439
361.634561,137,112.198725
314.521672,120,112.304412
286.371363,112,112.402935
297.701657,123,112.513268
356.202651,134,112.627395
271.775238,116,112.734544
325.401543,126,112.842615
336.25898,127,112.953648
315.261648,121,113.073018
359.443013,131,113.21111
278.089488,109,113.308011
268.447872,107,113.408102
310.305262,119,113.510537
282.743948,117,113.685995
274.516459,113,113.94136
348.152634,131,115.236058
291.571042,114,115.33753
357.477326,131,115.457207
336.072785,124,115.565004
347.223286,128,115.682407
391.455407,147,115.812473
308.427033,123,115.918527
154.451956,74,115.984286
199.378062,87,116.065661
314.568233,126,116.185478
314.335993,118,116.289373
299.606227,119,116.398103
233.310196,106,116.490565
272.944825,109,116.587175
347.055805,130,116.705328
514.433557,177,116.8611
314.286488,121,116.968258
274.493998,115,118.197391
276.208204,114,118.29632
302.633364,124,118.407306
316.767331,119,118.514336
271.155794,111,118.609865
320.325208,124,118.721274
315.930357,122,118.829437
331.880025,124,118.934968
298.90217,124,119.045406
263.496333,114,119.148647
283.386084,116,119.261029
304.039855,123,119.372676
362.685637,133,119.489294
291.167002,116,119.591397
315.334472,124,119.704795
258.670175,115,119.804076
297.534887,119,119.908656
291.362798,113,121.125699
262.479374,108,121.225204
286.439946,120,121.354283
50.21644,26,121.382286
272.692588,115,121.540947
332.091561,126,121.708431
309.824101,119,121.852685
279.960886,111,121.989725
333.839853,125,122.143539
327.195502,125,122.296272
95.673517,49,122.361647
313.000293,123,122.504749
284.195719,120,122.649628
329.019028,130,122.815863
284.053655,118,122.972319
227.90635,97,123.095425
328.563314,125,123.262674
281.092942,119,123.423086
239.022264,107,124.70775
266.732867,113,124.806664
78.461526,40,124.843772
297.171708,116,124.944996
314.689137,119,125.05123
289.796164,112,125.15578
307.84233,124,125.262872
321.624778,129,125.380552
307.520767,123,125.499306
338.185735,128,125.612684
271.460537,107,125.713838
310.982988,126,125.823458
266.393113,108,125.918139
319.073036,121,126.02934
273.42133,111,126.125143
299.35638,123,126.232739
258.082038,112,126.332834
217.011378,100,126.42013
285.658968,116,126.5325
352.888617,133,127.782439
271.757075,116,127.886064
269.472136,109,127.985008
270.72077,107,128.07784
299.779485,122,128.199236
446.371737,156,128.361246
296.712312,114,128.471092
315.574512,122,128.603264
256.594611,112,128.703147
263.268764,110,128.803657
289.277281,111,128.899916
322.542841,125,129.010615
90.014319,46,129.0589
307.147126,123,129.166532
348.170892,129,129.279036
351.30485,131,129.396659
261.470864,105,129.48862
220.003144,97,130.796585
326.875977,122,130.929803
263.996107,112,131.031624
311.361945,123,131.144859
306.214886,117,131.247941
84.29566,43,131.284439
301.676799,120,131.393239
340.835064,131,131.510649
330.689623,123,131.631878
301.093737,117,131.73771
93.061623,47,131.784937
324.363534,126,131.895637
295.523421,119,131.999911
407.372942,141,132.135135
318.374331,125,132.264406
240.839454,103,132.354224
285.258128,118,132.464833
268.134643,112,132.56063
288.730928,118,132.68058
298.58512,115,134.048931
384.873352,139,134.215426
336.467916,127,134.377277
311.902323,125,134.533373
344.3996,130,134.698076
378.142504,141,134.874238
332.205183,131,135.046376
385.488816,139,135.224291
298.873455,117,135.384654
324.478975,120,135.544531
344.044115,128,144.860203
323.299413,121,144.977943
364.82858,136,145.100551
328.711805,127,145.211815
368.469376,141,145.337229
311.840948,120,145.439624
303.778947,116,147.015283
238.030528,102,147.149158
312.839281,118,147.310807
353.800609,132,147.471096
304.440188,117,147.635765
158.088298,78,147.740208
360.942385,138,147.939964
273.430137,116,148.077722
308.322264,117,148.189472
316.670099,122,148.298334
466.649906,161,148.43839
318.198677,119,148.546232
246.109477,110,148.64012
407.366326,144,148.775386
230.431457,98,148.858155
481.197082,159,148.999436
292.173915,114,150.243143
282.337576,125,150.356496
327.149093,131,150.471494
277.425593,108,150.570077
319.112848,126,150.682571
319.204426,125,150.796094
354.956593,134,150.916978
149.532042,75,150.984684
323.381327,121,151.095852
300.506691,114,151.201559
356.094745,132,151.326007
195.30283,89,151.404495
341.951111,128,151.514886
358.516862,134,151.637358
315.34297,119,151.739825
322.13789,130,151.858743
360.855766,134,151.987066
328.482877,123,153.184165
439.308143,153,153.348842
294.128159,124,153.483018
300.936833,116,153.606498
221.749305,95,153.710734
323.389818,121,153.840029
340.508417,130,153.978918
317.495925,123,154.088036
361.241212,131,154.205558
358.110219,134,154.333936
353.869159,130,154.449683
336.56906,125,154.564707
238.808195,106,154.659381
111.458637,57,154.707947
336.757997,126,154.819643
343.625963,128,154.933752
348.958948,132,155.047354
343.437772,126,156.307338
245.616881,102,156.412339
217.757256,94,156.495844
262.050648,107,156.591602
257.381649,104,156.68916
276.496157,111,156.788535
264.932487,105,156.880074
202.594156,91,156.961813
277.278547,108,157.066064
358.970571,133,157.183156
198.929305,89,157.261517
280.568217,109,157.363654
353.540195,128,157.484238
236.16469,99,157.572334
198.898877,90,157.654161
354.960515,132,157.771073
208.325998,92,157.863973
203.505093,91,157.947026
182.904801,85,158.022054
207.930984,91,158.127582
376.359058,137,160.019952
305.097372,117,160.180188
201.769746,91,160.298942
86.831493,44,160.336324
301.016785,114,160.436054
201.647606,89,160.532634
294.257784,112,160.632064
210.446869,93,160.715009
335.842702,124,160.82798
272.045388,108,160.923305
208.141741,92,161.005553
278.07232,109,161.109515
154.714221,77,161.177529
347.119878,131,161.300332
139.693965,71,161.362558
337.105687,125,161.474088
207.874853,92,161.564552
356.742041,133,161.683861
265.018879,106,161.778998
264.80501,107,161.873837
259.048931,106,163.140924
342.861957,128,163.27191
328.821793,122,163.392736
349.450457,131,163.516073
343.712671,127,163.637476
269.147903,107,163.740393
338.076516,128,163.852782
342.930811,127,163.964111
162.633781,79,164.038683
281.630396,110,164.13478
352.282419,133,164.254221
334.509306,123,164.363321
351.090558,133,164.479119
312.726556,119,164.584202
302.596738,116,164.712811
311.199722,118,164.836234
367.222461,135,164.980768
324.955642,121,166.220034
308.208587,119,166.322604
327.193336,127,166.437
99.481173,51,166.484796
325.156357,124,166.591522
336.385384,131,166.720215
128.923922,66,166.78192
279.300827,109,166.877318
347.934874,124,166.986452
282.506713,110,167.086477
344.435865,132,167.199768
331.074996,125,167.314257
157.969906,78,167.383181
351.10724,132,167.499858
316.355138,121,167.606169
317.777822,122,167.725156
293.85591,118,167.828963
345.740017,129,167.946298
321.025616,121,169.173465
295.53114,119,169.280109
327.498736,126,169.391508
335.775909,126,169.499837
332.571375,125,169.608353
330.39947,123,169.71619
291.424566,117,169.830672
289.817285,113,169.927819
302.96123,116,170.034905
334.656029,130,170.151702
262.850476,108,170.253841
338.826541,126,170.426262
378.621857,138,170.613899
327.95279,128,170.773796
244.676891,100,170.909383
335.444833,130,171.064364
337.646209,131,171.228774
341.340169,129,172.945311
323.577445,122,173.051201
272.019047,110,173.148919
359.057718,135,173.277621
358.903491,132,173.399133
336.08019,125,173.518594
368.711596,134,173.634952
321.158962,120,173.742531
332.157137,123,173.854227
339.033985,126,173.972973
327.012566,121,174.077739
276.351621,115,174.181389
322.696309,121,174.288729
349.354765,129,174.399637
379.746091,137,174.520799
312.494771,118,174.627234
281.98531,111,175.833961
310.361831,118,175.940779
366.326637,134,176.066553
390.010161,143,176.194016
350.582459,128,176.311261
315.047204,119,176.414208
275.640249,111,176.509954
313.808227,119,176.615119
299.449836,115,176.716886
45.777779,24,176.737567
287.228825,111,176.831342
328.856889,123,176.940152
297.684326,114,177.049953
348.170409,128,177.161815
341.456321,127,177.274727
233.361647,98,177.361736
