#{"t_start": 1706967802.4759374, "env_id": "CustomHopper-source-v0"}
r,l,t
211.368581,89,58.673571
269.727069,113,58.775042
124.041727,64,58.832129
236.235093,98,58.91698
205.522532,89,58.997688
284.420093,117,60.192892
230.216292,105,60.287517
253.852471,102,60.379116
59.265027,32,60.405485
286.226361,113,60.506904
272.520653,117,60.608472
199.484856,89,60.697928
286.46057,124,60.81158
197.415288,91,60.88761
212.985896,92,60.969452
181.117133,88,61.049229
194.160949,92,61.131189
266.609257,113,61.244098
322.519062,123,61.359759
104.525119,54,61.416869
188.805671,93,61.508281
300.302354,124,61.653191
299.019257,121,61.770979
192.800885,97,61.86278
267.611039,108,61.979911
308.989838,133,63.18385
175.183186,89,63.258786
299.004998,120,63.367773
294.579486,122,63.475186
273.264699,135,63.594179
274.279412,109,63.689122
303.133024,117,63.803847
324.105,129,63.913775
174.432248,87,63.987098
297.9244,113,64.089019
58.44937,31,64.118525
208.477373,105,64.212958
163.613459,80,64.295952
302.850436,133,64.421117
271.968,115,64.520347
175.379627,87,64.598132
95.297705,51,64.643617
306.448552,123,64.767911
109.03981,60,64.817467
310.583671,125,64.930518
304.034852,117,66.135668
165.026931,75,66.206073
260.396924,107,66.3023
335.881172,142,66.431947
292.499503,116,66.535078
258.494203,113,66.633507
324.22216,123,66.741988
252.357265,107,66.847329
140.19999,71,66.909579
294.209074,141,67.031778
148.953755,75,67.100513
213.322054,96,67.193314
339.944638,137,67.316847
357.463395,132,67.43587
257.123644,101,67.52423
304.492319,124,67.634606
333.065059,131,67.754814
217.885224,93,67.845231
305.075965,137,69.319001
278.572462,115,69.461267
362.94433,159,69.650405
161.61133,82,69.762768
294.132791,123,69.932124
297.107617,121,70.082762
155.236427,78,70.194896
264.994075,113,70.34943
163.460621,82,70.460279
152.132967,76,70.566123
213.571253,101,70.679184
65.508266,35,70.709376
259.056727,110,70.816063
313.044664,124,70.9319
187.382454,95,71.018204
271.163344,105,71.113809
323.565951,131,71.229126
68.581292,36,71.265645
339.185387,127,71.402456
191.411712,96,71.50359
257.597937,115,72.808985
267.076994,110,72.902241
262.180979,117,73.020282
273.390682,112,73.119695
312.040092,125,73.233336
75.929718,42,73.269363
290.874384,116,73.369752
154.461988,78,73.442116
258.092689,109,73.539792
282.487602,121,73.645686
259.497936,110,73.744184
221.707782,105,73.83634
302.836954,122,73.944916
289.729025,124,74.064771
293.483461,128,74.182416
330.942616,131,74.304378
307.035834,123,74.441661
211.622413,100,74.544127
212.594466,91,74.645254
47.262033,26,74.675241
333.029139,129,75.863978
240.459299,105,75.955342
208.952814,105,76.048234
183.293232,93,76.141008
255.695217,113,76.242639
336.350275,130,76.354356
272.152635,116,76.464246
331.391781,125,76.572928
287.953532,124,76.67941
316.948527,119,76.786671
313.824913,130,76.898305
239.922821,117,77.00021
272.617402,116,77.114738
68.532093,36,77.148387
294.8721,117,77.249572
307.668301,133,77.37386
294.031972,125,77.495964
325.157626,135,77.637444
150.380204,75,78.873833
255.529445,113,78.971232
314.121054,126,79.082345
342.178575,136,79.215853
302.647098,128,79.325946
295.104006,142,79.450363
302.286113,114,79.55038
314.955082,123,79.65636
329.285726,134,79.7758
89.889754,46,79.813627
305.056266,125,79.918059
186.109766,88,79.99845
280.306447,114,80.096403
275.628945,122,80.212503
263.065406,114,80.314222
267.308565,113,80.413497
302.77545,132,80.547396
281.591489,119,80.673371
311.166777,120,82.595124
306.569372,121,82.752933
271.009025,117,82.867727
346.13601,130,82.980183
181.642253,91,83.056556
277.610413,120,83.165076
326.995671,131,83.284598
256.42595,114,94.350689
331.759576,131,94.518056
294.635574,122,94.680953
321.426261,127,94.852741
168.847001,82,94.954165
285.294121,126,95.10737
301.189406,124,95.259471
90.022415,46,95.318161
197.264753,95,95.434917
323.089438,131,95.623034
196.513082,97,95.759547
326.050524,138,97.831082
240.212773,120,97.984936
318.187402,130,98.15899
315.832223,132,98.330954
186.950873,90,98.442531
155.206123,79,98.543494
192.153716,94,98.669662
293.144606,120,98.824993
349.191304,132,98.997346
329.172374,130,99.17408
346.760944,133,99.348882
308.337116,129,99.51017
177.127423,87,99.619499
284.371812,122,99.776393
294.677347,127,99.93733
320.873032,133,100.106802
314.599759,131,100.288762
137.733781,71,101.511952
292.190544,127,101.627694
392.189088,158,101.765043
349.380224,142,101.889815
294.500173,123,101.993041
160.668797,81,102.062341
289.448058,119,102.168146
365.924455,141,102.300639
67.121728,36,102.332238
302.261733,127,102.449143
313.776612,133,102.564161
220.243037,106,102.65903
297.326206,124,102.778635
206.765841,99,102.869967
307.324525,119,102.973948
265.848506,114,103.075605
193.936774,93,103.15486
288.313056,123,103.281201
291.239922,123,104.46843
430.842897,149,104.60073
206.898541,102,104.69064
158.949399,81,104.765996
318.064151,127,104.879243
330.667362,130,104.991093
283.259629,123,105.098529
335.532614,131,105.214006
328.460434,142,105.353024
314.874191,127,105.466056
311.804314,129,105.578659
