#{"t_start": 1707007972.626184, "env_id": "CustomHopper-udr-v0"}
r,l,t
211.819452,90,33.800736
235.46169,105,33.853882
226.331519,100,33.903358
212.609416,88,33.949467
242.537994,116,34.008158
230.600783,93,34.05404
230.29495,101,34.101524
260.215855,124,34.158732
222.889493,98,35.153806
252.609253,130,35.231472
221.046343,96,35.288452
219.020577,98,35.345399
256.713855,116,35.413014
225.735431,109,35.493376
217.894501,98,35.573977
228.791416,108,35.635382
219.58028,107,35.698361
221.564393,95,35.751987
243.846647,115,35.820214
250.180745,115,35.888813
229.862443,109,35.973524
237.118038,107,36.036285
221.226094,99,36.092695
228.79157,107,36.150704
223.937664,97,36.207713
178.08583,102,36.259408
226.365089,101,36.313341
228.098815,99,37.239622
230.076776,104,37.301761
236.930481,108,37.367794
229.096883,158,37.473634
216.086818,95,37.534333
237.549189,115,37.598999
250.26734,111,37.661652
241.505782,104,37.721278
256.541231,116,37.78147
269.140461,139,37.853821
215.49816,95,37.902245
259.548964,111,37.958682
225.665148,97,38.004748
250.528255,109,38.057047
219.005234,94,38.100302
244.795543,110,38.154163
259.396943,120,38.208697
251.246762,111,38.261329
229.815328,105,38.309754
291.821757,126,39.233134
265.83278,112,39.300143
255.457809,106,39.363868
289.133801,122,39.433339
241.768116,114,39.496411
242.600577,106,39.553817
250.183694,108,39.607819
242.068367,119,39.668854
305.835604,129,39.730095
242.662608,108,39.782455
243.017002,102,39.82892
258.969139,124,39.888121
256.032479,106,39.93678
251.035026,121,39.994707
231.559414,111,40.045232
272.447344,115,40.103894
270.432268,123,40.165279
295.186754,124,41.020487
219.140937,93,41.074337
222.771254,91,41.134012
261.35072,114,41.198472
248.800403,111,41.257428
250.085911,105,41.312071
194.906274,124,41.373065
276.982367,119,41.431988
234.371216,106,41.482502
249.712432,111,41.540034
218.987343,106,41.594494
242.54744,103,41.647753
259.38345,106,41.701647
251.713854,110,41.754306
222.34833,94,41.802849
281.311847,119,41.86071
244.722682,114,41.915706
242.900685,117,41.968494
262.533108,112,42.021808
342.230098,132,42.961678
252.557815,98,43.025208
263.277242,138,43.105957
256.685291,105,43.170869
334.437537,133,43.246981
222.973583,96,43.299796
268.981956,111,43.360952
258.761717,106,43.416124
270.168509,108,43.47516
237.653621,98,43.526275
309.798279,123,43.58895
228.029908,96,43.644645
250.656453,106,43.697109
252.297594,107,43.753413
254.550336,106,43.806728
223.843485,92,43.853583
229.698907,99,43.904377
240.005386,96,43.953286
256.372302,107,44.003657
263.448343,109,44.938249
272.439847,129,45.011344
322.170244,127,45.081343
222.828262,95,45.131659
271.310761,115,45.190709
214.006304,87,45.233477
324.792386,128,45.296286
259.134899,108,45.351235
297.872099,152,45.42588
248.825717,104,45.478306
278.824807,128,45.537302
298.247123,122,45.59514
230.639279,96,45.639291
301.120183,120,45.697209
72.268376,34,45.712823
269.706017,131,45.777273
252.176386,117,45.833164
231.505206,101,45.880074
259.962104,116,46.790756
243.821247,104,46.852245
271.104506,115,46.920081
245.344782,112,46.980499
314.410435,124,47.046769
288.565023,150,47.12392
288.932021,121,47.182638
357.779818,136,47.248085
238.488441,105,47.299115
226.096155,92,47.345885
309.587616,132,47.406133
300.930402,122,47.465598
264.033618,113,47.519681
272.486833,112,47.572673
269.355715,111,47.625926
305.721455,123,47.682565
274.085553,112,47.736742
249.041146,105,47.7864
296.010004,143,48.735866
261.514361,117,48.805367
283.734282,110,48.872352
264.21982,119,48.938835
293.601298,121,49.026273
224.028043,90,49.092988
295.393665,118,49.160449
267.532339,105,49.218788
266.404307,118,49.287663
331.279044,136,49.365423
364.697546,138,49.44204
269.475399,107,49.503961
248.557416,101,49.560773
317.928806,129,49.634046
259.70867,121,49.702608
274.286772,109,49.763371
335.730916,136,49.843221
315.082555,130,51.097961
382.237049,182,51.200717
256.346337,110,51.266618
296.1891,132,51.344007
331.565469,152,51.433514
200.232844,115,51.500864
271.037631,108,56.904279
297.600664,131,56.963704
282.585801,139,57.02758
341.241016,132,57.085329
293.195918,206,57.179772
319.90141,157,57.251291
273.962709,108,57.298779
233.15429,94,57.342207
272.477836,120,57.394383
323.855468,130,58.277849
252.126782,101,58.335468
451.460266,357,58.535126
349.448436,135,58.604243
292.546689,116,58.661442
278.462964,120,58.717017
396.480218,151,58.786078
311.885467,125,58.840985
277.97084,112,58.892092
342.061396,144,58.952848
270.309645,127,59.008731
376.17029,153,59.081236
350.985633,134,59.139224
304.109559,125,59.194855
289.75418,116,59.245772
368.755292,138,60.161677
336.043448,142,60.2411
307.282274,128,60.308462
327.058284,135,60.373179
335.944181,132,60.458137
386.755836,150,60.549792
286.589924,114,60.618233
404.335086,158,60.707428
311.569105,121,60.777215
312.904453,118,60.845403
338.035944,135,60.926326
325.028185,127,60.998819
280.713451,111,61.061454
384.127603,143,61.137409
296.037829,133,61.202919
301.581317,119,62.11713
317.766335,129,62.192666
294.663835,127,62.268181
264.533998,106,62.329851
436.429341,196,62.43474
308.493517,120,62.497683
289.074534,119,62.569045
258.332693,131,62.644307
344.837062,135,62.720921
389.935627,177,62.834202
314.704601,132,62.907915
286.073564,113,62.966758
270.421999,130,63.048542
302.950686,123,63.130036
396.089083,147,63.219328
339.26965,133,64.192577
329.235535,130,64.273425
414.795842,152,64.390748
527.328953,186,64.50389
258.328969,124,64.574761
343.65754,137,64.653714
335.18073,130,64.729477
346.198129,130,64.805673
342.305232,133,64.878703
328.999223,124,64.947405
391.537113,157,65.03001
338.520473,127,65.0947
329.610292,127,65.160391
447.189741,173,65.249607
355.034704,130,65.315994
316.723328,124,66.207195
368.907266,137,66.288681
339.595193,138,66.374684
275.286024,109,66.441578
286.334349,141,66.520152
281.797225,119,66.590185
312.473266,123,66.664464
262.876884,108,66.728943
279.356086,127,66.802954
338.013723,134,66.909129
292.01783,125,66.986336
338.911094,127,67.058545
293.804201,124,67.127679
270.413647,131,67.20281
309.665384,135,67.279116
305.030052,116,67.343719
314.947663,125,68.293201
280.168881,113,68.356216
279.388432,115,68.423709
309.057524,117,68.490874
331.216051,132,68.565326
324.947152,125,68.638618
299.221058,128,68.731117
300.110734,131,68.836165
314.013967,132,68.925804
192.687889,106,68.986289
315.117407,121,69.058088
308.002145,198,69.174656
252.102051,101,69.236014
247.833299,102,69.296045
389.421861,150,69.383769
288.350211,113,69.450292
172.537285,87,69.501711
332.953784,130,70.719558
380.754871,145,70.810416
319.919626,133,70.910394
232.715317,127,71.002782
370.51242,195,71.124764
370.881316,182,71.231859
263.223421,138,71.313577
301.936646,128,71.387077
356.983056,193,71.49592
368.729169,140,71.576286
349.661137,136,71.648832
288.909008,123,71.713281
288.545595,119,71.773585
403.005013,153,71.843861
321.442107,123,73.081478
316.388012,125,73.17943
292.967965,116,73.258293
198.49952,93,73.316566
371.300412,146,73.429443
311.631519,148,73.541346
293.252261,119,73.616918
593.978026,500,73.922299
369.080117,139,74.002248
345.182816,149,74.082395
228.343051,105,74.135329
421.801916,156,74.209728
293.806526,143,74.323693
286.886039,108,75.514582
394.429486,305,75.690863
309.211264,134,75.807181
284.982228,129,75.931506
602.168753,266,76.103963
252.247775,131,76.219249
482.905286,213,76.38722
331.709123,133,76.474891
283.626835,113,76.542926
322.117488,144,76.62728
350.389008,138,76.706282
404.639349,151,76.793549
263.788428,150,77.986011
281.113817,156,78.078723
402.241306,152,78.172483
203.775885,137,78.26863
244.871692,104,78.327972
328.203226,132,78.433308
320.19659,141,78.520192
417.757815,155,78.628939
317.801002,151,78.746094
440.68458,215,78.877937
347.310048,133,78.956136
325.958807,183,79.0662
186.587511,90,79.120008
314.157544,129,79.1962
372.084469,142,79.3303
338.315503,130,80.644947
331.965592,147,80.729382
345.79103,132,80.802499
349.642692,134,80.879621
446.703866,165,81.033246
562.889677,500,81.446207
360.271068,138,81.528539
383.811342,141,81.611207
300.273988,132,81.686322
313.614462,125,81.79066
315.164034,132,81.878825
346.788111,141,81.96884
291.313479,119,82.951162
367.952507,154,83.041506
389.747895,144,83.124267
258.226908,116,83.193202
464.636896,276,83.355652
