#{"t_start": 1704941409.5559587, "env_id": "CustomHopper-udr-v0"}
r,l,t
214.066967,95,41.773188
151.801364,76,41.873785
213.970886,97,42.007306
203.456196,88,42.125079
84.837321,46,42.193139
120.143286,62,42.287187
201.229236,92,42.417583
208.090025,96,42.549717
193.246715,82,42.659759
208.485958,88,42.776574
204.603527,86,42.890846
182.31279,94,43.014715
199.24666,87,43.148064
250.566165,140,43.344393
205.498066,89,43.468299
276.095707,106,43.609871
142.742597,65,43.694714
226.928157,99,43.82225
203.99349,93,43.944919
196.90539,87,44.072177
220.652492,93,44.195318
143.116522,71,45.613384
249.442564,104,45.749543
210.123438,90,45.867036
77.351848,44,45.923351
227.032373,116,46.074599
209.776346,99,46.213827
216.127706,93,46.335208
62.814882,35,46.380264
214.205574,108,46.522641
210.223153,93,46.657578
179.076024,84,46.765222
194.592897,80,46.867388
185.884906,85,46.979374
196.948742,83,47.091114
152.256095,67,47.188808
208.048931,86,47.305936
194.265588,80,47.408186
196.912717,85,47.518318
201.592048,81,47.623045
246.862272,110,47.769053
219.949336,98,47.895603
189.90688,83,48.003855
103.631403,53,48.071605
136.387907,63,48.163284
186.586229,79,49.580071
190.375621,81,49.689675
220.72398,97,49.81348
218.535157,105,49.948377
206.599433,98,50.074071
213.839703,88,50.191787
210.376987,95,50.326343
194.537491,81,50.432161
68.161372,36,50.478729
203.252462,83,50.589166
200.116585,84,50.700534
191.42076,83,50.808935
126.932473,60,50.886902
218.508048,104,51.025527
200.71724,82,51.134721
198.755901,85,51.253674
279.381072,116,51.410971
207.413216,86,51.525603
211.550202,89,51.679897
198.722782,81,51.815941
191.075057,79,51.947469
219.383225,100,52.112907
198.466628,82,52.258288
206.434443,85,52.410861
113.76069,55,54.22102
204.880662,88,54.34024
246.207089,108,54.490452
182.894659,84,54.599648
206.924491,91,54.718124
210.920393,88,54.84074
214.205008,89,54.958524
196.383642,86,55.085783
204.319981,84,55.195339
139.029051,64,55.280749
226.324987,105,55.419469
196.268648,78,55.529675
215.436884,104,55.669615
217.623774,87,55.783114
223.447335,101,55.914578
187.790306,78,56.01955
200.964488,82,56.126039
222.367456,99,56.255938
208.992962,90,56.374012
217.321503,96,56.499576
222.006645,97,56.636026
74.648712,37,56.683363
219.584564,94,56.801575
200.659245,83,56.906197
205.543577,83,58.33223
220.389074,95,58.456117
204.404169,86,58.576957
236.526192,114,58.729277
74.10914,39,58.780369
195.825813,84,58.887679
240.075292,103,59.02293
187.639782,81,59.131911
214.195474,93,59.257631
217.210684,97,59.390254
199.508088,82,59.501509
227.505248,94,59.63175
226.324701,102,59.768056
231.220872,107,59.905027
204.381426,85,60.016719
214.942183,94,60.140626
201.755062,91,60.265188
218.551423,94,60.39076
167.426475,69,60.481797
180.200795,78,60.582306
213.402398,86,60.704732
190.997741,77,60.805833
230.100135,105,60.942657
138.780465,65,62.431262
208.237934,86,62.552815
211.516036,97,62.7004
230.235041,94,62.830731
118.963285,55,62.908848
206.129692,88,63.036867
203.753586,93,63.167783
203.942656,82,63.283838
231.625329,106,63.427979
193.439586,78,63.528863
219.200466,98,63.658752
222.528633,101,63.798022
221.712748,94,63.918036
138.359533,64,64.000811
205.041678,83,64.108575
208.343768,98,64.255476
221.044664,91,64.416981
194.600923,94,64.577499
120.70384,58,64.698209
215.262095,92,64.86008
196.336928,86,65.000878
126.540142,60,65.112145
230.041321,109,65.294497
209.085745,94,65.445323
191.196056,76,67.246715
199.051874,83,67.359942
288.069632,123,67.522801
198.986776,82,67.629015
232.17555,99,67.757529
126.849897,60,67.834114
211.080082,86,67.953437
207.169558,89,68.072486
216.614474,101,68.204878
246.741366,113,68.359668
222.078572,89,68.478737
150.448435,70,68.569799
202.313577,89,68.685521
229.773717,99,68.815771
248.771208,110,68.965038
222.637145,94,69.089583
123.969398,62,69.172954
102.858242,54,69.24782
236.551877,106,69.39139
217.317054,105,69.532533
141.696408,65,69.619803
212.706939,87,69.735626
228.655201,96,69.862833
213.189978,106,71.327358
232.686169,106,71.467222
219.568737,100,71.598055
245.737664,105,71.743827
215.463977,98,71.885247
219.155036,94,72.024782
231.907969,107,72.170467
237.306755,124,72.338256
242.020106,103,72.474768
202.534427,85,72.587174
222.070317,99,72.717716
214.66146,86,72.831161
226.165075,93,72.953476
217.356336,115,73.118262
218.051223,89,73.239431
275.716097,115,73.39463
224.986346,101,73.528299
213.365058,98,73.656254
239.967767,98,73.78524
218.175099,97,73.914008
200.745646,82,75.368325
225.025362,103,75.502779
223.834013,100,75.635028
245.583748,105,75.78159
299.023129,132,75.966608
233.195621,104,76.111068
250.051776,112,76.261565
219.702092,100,76.390398
304.122833,132,76.560677
244.175388,113,76.723083
197.862015,86,76.837422
212.453266,93,76.956857
220.815838,103,77.149582
235.752385,101,77.321117
216.084776,102,77.491367
150.121626,72,77.607584
228.432848,99,77.772404
200.345505,91,77.921028
217.6649,98,78.07688
121.749511,60,78.191709
210.550877,99,78.369789
141.961163,73,80.196584
222.357943,95,80.332791
231.475401,99,80.465862
224.620588,97,80.595337
229.207889,100,80.725102
241.026666,105,80.863571
220.574833,92,80.98586
253.055216,110,81.132578
224.545305,100,81.270041
211.742643,89,81.3951
219.920128,93,81.520722
257.51604,108,81.664412
228.161915,98,81.792608
232.129555,103,81.927821
221.489056,96,82.056342
232.238236,103,82.202638
253.386726,111,82.358335
127.32994,61,82.44015
225.33601,92,82.562478
230.530588,106,82.7005
212.995356,89,82.817745
262.976336,108,84.280131
212.951185,99,84.426257
165.404815,73,84.531701
209.00724,89,84.655494
229.91474,98,84.786938
252.349639,109,84.93398
222.720713,103,85.079698
249.9971,110,85.238691
250.426132,112,85.391678
226.896413,100,85.535334
217.673553,94,85.670794
212.287063,93,85.798663
234.020486,107,85.941809
236.622805,99,86.071841
239.487456,101,86.2098
226.137022,101,86.341397
253.990857,112,86.495933
220.56328,96,86.618918
234.72148,101,86.749304
233.479533,100,86.87568
255.766535,114,88.336547
230.168957,100,88.46878
216.789413,93,88.594463
229.029883,101,88.724516
262.354882,111,88.868734
241.338771,106,89.004072
238.500794,113,89.149825
250.746197,111,89.299794
214.702746,88,89.420312
219.838675,94,89.55345
231.911553,103,89.692513
227.417875,100,89.847269
226.868416,95,90.014567
275.554403,115,90.212719
236.312441,107,90.389997
231.183012,99,90.562842
234.366818,101,90.724955
272.677845,115,90.91048
246.638925,109,91.099542
246.948858,108,91.281064
256.372319,113,93.036739
245.26585,110,93.185487
237.567159,102,93.324482
235.165091,100,93.460789
225.327684,102,93.597759
161.395802,77,93.71159
235.695585,105,93.853299
233.191171,105,93.992235
246.994838,115,94.143622
252.195681,121,94.307724
213.264395,93,94.434476
265.807215,118,94.592813
235.895611,102,94.737139
222.539698,96,94.864015
237.31623,102,94.992452
228.908882,110,95.13338
205.667775,95,95.262191
212.95839,91,95.387601
223.834972,97,95.525097
189.398163,87,95.641282
240.852502,105,97.102144
201.887111,97,97.238131
160.589234,81,97.347784
286.377605,132,97.519047
223.198422,101,97.652421
224.717825,102,97.79235
235.626869,104,97.928873
274.263141,114,98.074502
152.077899,74,98.173781
161.038153,78,98.284218
147.864622,72,98.380967
293.204751,125,98.546909
250.88105,110,98.692102
240.488928,113,98.84875
218.674967,90,98.96326
208.03133,92,99.081348
265.245339,111,99.229548
191.708208,90,99.352677
264.007471,120,99.517472
247.401279,107,99.664347
240.602658,103,101.124709
218.583375,92,101.252945
225.910684,96,101.382162
241.350421,104,101.521282
232.453673,106,101.660572
239.327293,109,101.810255
247.201939,111,101.965684
223.046234,98,102.093626
237.259654,108,102.24151
222.707826,97,102.385501
228.422387,96,102.551424
238.904672,101,102.732016
220.169204,95,102.904382
227.642878,96,103.064582
245.772313,111,103.252987
213.07304,93,103.403643
221.580418,96,103.556248
218.881828,94,103.714249
221.081233,98,103.881344
238.983692,111,104.067008
186.124877,81,104.204487
223.394493,100,105.886325
226.339297,98,106.012246
222.756635,98,106.159387
233.221238,101,106.296631
222.839341,98,106.4258
232.130771,107,106.563425
210.963986,92,106.682762
239.897629,110,106.823156
226.570401,103,106.955596
227.485966,99,107.090594
226.678039,105,107.232022
239.967068,106,107.376453
220.542248,97,107.504366
213.941448,93,107.62752
218.108271,94,107.752348
227.560179,100,107.885419
226.521089,99,108.012439
235.629928,107,108.162483
217.558214,96,108.292308
210.433568,93,108.415744
225.280951,97,108.54144
232.233181,101,110.017704
227.457476,99,110.158792
261.359577,113,110.311183
227.743829,100,110.441379
108.468556,58,110.515362
222.722343,100,110.650573
220.949691,98,110.783248
239.229118,107,110.923486
238.056256,109,111.062175
231.329209,101,111.205297
238.868697,101,111.343931
250.932619,109,111.490234
243.225478,104,111.626538
232.688751,105,111.764096
256.715922,106,111.904294
260.094823,114,112.054947
249.370352,109,112.214143
266.420576,121,112.375162
277.399792,122,112.529943
258.335978,112,113.998607
250.871949,117,114.15577
133.895278,66,114.251355
250.164781,109,114.402657
271.065028,114,114.556
273.001966,118,114.70585
260.497427,112,114.849192
220.666554,98,114.97827
223.205909,102,115.109806
256.775545,107,115.320456
250.24189,106,115.504351
260.306557,109,115.686433
227.445499,100,115.847847
228.563695,101,116.018573
252.024746,107,116.190824
228.028791,98,116.373922
260.926925,111,116.56791
148.935393,74,116.689567
251.29976,112,116.871471
236.065767,105,117.035951
273.035234,117,118.761515
263.931372,110,118.905856
280.461028,116,119.058982
275.643108,117,119.213663
235.747482,102,119.351793
242.884788,104,119.499495
295.011902,123,119.667576
280.591458,116,119.818818
206.116368,95,119.945163
245.132883,102,120.074971
296.55743,124,120.238492
278.559167,122,120.406525
274.276887,114,120.56232
287.297347,123,120.722321
302.99244,122,120.88172
231.218666,107,121.017386
299.300871,126,121.18055
148.376236,73,121.278828
281.880042,120,122.790117
278.42534,121,122.946468
263.494784,115,123.091964
