#{"t_start": 1707000274.6027873, "env_id": "CustomHopper-source-v0"}
r,l,t
274.745765,111,32.682888
330.010753,142,32.740759
296.547048,115,32.786622
337.162158,139,32.842728
211.044223,93,32.880089
322.392561,129,32.932303
378.693748,134,32.985652
343.306652,138,33.04172
374.160084,163,33.106148
181.010919,82,33.14114
382.478143,143,33.803556
383.206608,135,33.85878
330.533119,121,33.907512
361.634967,133,33.9616
299.502935,114,34.007436
365.904521,149,34.068166
371.58707,130,34.119762
324.25462,133,34.17476
325.011295,135,34.228734
351.358255,140,34.286162
330.130736,127,34.335598
300.51432,130,34.389334
373.277787,141,34.447297
379.525187,165,34.512152
382.721436,142,34.56911
385.918304,136,35.225917
359.505649,133,35.280047
299.527336,127,35.331003
381.800029,151,35.391485
388.575928,140,35.448441
357.431417,136,35.503817
434.558763,166,35.570745
369.043887,137,35.624986
351.143429,132,35.678474
474.42013,174,35.746334
392.367686,150,35.807354
351.99876,137,35.861104
358.717163,128,35.913632
369.454885,138,35.967765
342.403711,131,36.625319
458.795386,161,36.692059
414.45195,144,36.750024
429.266385,153,36.811575
340.847607,140,36.867726
395.317327,143,36.926413
324.655329,127,41.476858
360.080604,136,41.528313
192.62311,89,41.563962
334.11936,131,41.613985
349.843606,137,41.667102
627.686691,203,41.74362
233.415449,115,41.788124
341.173565,122,41.834852
360.867954,133,41.88926
559.853042,219,42.582121
368.598955,144,42.638451
368.759324,135,42.692014
373.52392,145,42.747666
417.248261,149,42.805785
376.197951,149,42.8628
407.646317,150,42.92174
372.007541,139,42.974539
443.523242,155,43.035331
369.92248,133,43.086852
358.956656,130,43.137245
395.875439,140,43.191652
385.122786,145,43.247534
385.841416,139,43.30136
475.110028,181,43.947763
393.331309,134,43.998537
364.120715,129,44.049608
515.792065,181,44.119403
402.278638,144,44.174863
403.639841,144,44.230876
373.55149,133,44.281141
342.839389,134,44.332992
381.371975,137,44.384579
350.100096,128,44.435154
494.064087,177,44.501332
383.43365,133,44.552652
368.298639,134,44.602713
363.749683,128,44.651749
334.313958,122,45.266853
433.482814,149,45.325238
451.373211,165,45.387115
404.127505,143,45.442752
421.061921,148,45.498691
397.308196,139,45.552799
343.450665,124,45.600067
623.021584,204,45.677606
454.750741,155,45.73733
400.391413,141,45.790268
324.597485,120,45.837475
420.222901,149,45.893337
366.431378,130,45.943639
376.61811,134,45.99406
448.042697,153,46.622259
455.931539,154,46.682466
399.178284,137,46.734716
392.527521,132,46.786198
393.871785,140,46.839021
405.851254,138,46.893711
400.263395,142,46.947554
746.557842,244,47.040414
467.476462,159,47.101638
484.436578,164,47.164277
472.600512,158,47.224306
258.037256,102,47.263938
493.390878,166,47.326492
373.200215,127,47.375637
610.460237,194,48.025529
786.929887,270,48.129537
444.539969,164,48.192732
562.698145,177,48.259389
633.232221,204,48.337222
484.882502,164,48.400028
283.552362,114,48.443576
365.886595,126,48.492423
